order_id,product_id,customer_id,order_history,delivery_preference,locations,returns/refunds
ORD003860,PROD3689,CUST41317,3,Same-Day,Urban,No
ORD013022,PROD3321,CUST55584,20,Express,Suburban,No
ORD009130,PROD3879,CUST70118,38,Express,Suburban,Yes
ORD002916,PROD3684,CUST78935,29,Standard,Suburban,No
ORD014520,PROD1633,CUST56791,14,Express,Urban,No
ORD006096,PROD2460,CUST88621,18,Same-Day,Rural,No
ORD013253,PROD1431,CUST85881,12,Express,Rural,No
ORD013554,PROD4653,CUST56048,49,Express,Rural,Yes
ORD010889,PROD6582,CUST50569,5,Same-Day,Suburban,No
ORD002195,PROD7688,CUST73538,25,Standard,Suburban,No
ORD000280,PROD8491,CUST24092,22,Standard,Suburban,No
ORD006557,PROD2570,CUST81126,35,Express,Rural,No
ORD001901,PROD7861,CUST42255,26,Standard,Rural,No
ORD014534,PROD8688,CUST17001,11,Same-Day,Suburban,No
ORD003830,PROD7755,CUST66464,8,Same-Day,Suburban,No
ORD012980,PROD8425,CUST11846,44,Standard,Urban,No
ORD005892,PROD6528,CUST80603,36,Express,Urban,No
ORD004504,PROD3924,CUST47289,8,Same-Day,Rural,No
ORD014179,PROD5635,CUST91090,27,Standard,Urban,No
ORD000093,PROD8019,CUST28377,10,Express,Urban,No
ORD009480,PROD4609,CUST38532,35,Express,Urban,No
ORD012104,PROD1189,CUST56173,1,Express,Urban,No
ORD001733,PROD6669,CUST67423,15,Standard,Urban,No
ORD000626,PROD5397,CUST66807,35,Standard,Rural,No
ORD002249,PROD6053,CUST56353,19,Standard,Suburban,No
ORD002978,PROD8620,CUST80950,4,Express,Suburban,No
ORD010331,PROD5500,CUST44662,29,Same-Day,Suburban,No
ORD004078,PROD7626,CUST92621,41,Express,Rural,No
ORD002103,PROD5169,CUST70109,39,Standard,Rural,No
ORD000225,PROD2528,CUST15509,9,Same-Day,Suburban,No
ORD014502,PROD8838,CUST52233,32,Same-Day,Urban,No
ORD008381,PROD3942,CUST16308,2,Same-Day,Urban,No
ORD014091,PROD6135,CUST29417,49,Same-Day,Suburban,No
ORD002580,PROD3623,CUST20395,25,Express,Suburban,No
ORD000436,PROD8238,CUST69904,12,Express,Rural,No
ORD011064,PROD5428,CUST96121,43,Same-Day,Suburban,No
ORD012612,PROD6335,CUST23038,7,Same-Day,Rural,No
ORD011938,PROD5406,CUST66812,24,Express,Suburban,No
ORD009160,PROD5081,CUST71894,44,Same-Day,Urban,No
ORD001300,PROD3815,CUST86953,27,Express,Suburban,No
ORD005526,PROD1612,CUST78227,32,Express,Suburban,No
ORD010195,PROD3595,CUST58011,44,Express,Urban,No
ORD000684,PROD4545,CUST58902,29,Standard,Rural,No
ORD009532,PROD4796,CUST53549,47,Standard,Suburban,No
ORD013118,PROD9566,CUST78280,2,Standard,Rural,No
ORD007075,PROD5289,CUST42183,14,Express,Urban,Yes
ORD008830,PROD9158,CUST97202,4,Express,Urban,No
ORD003033,PROD4879,CUST30626,40,Express,Rural,No
ORD011783,PROD3341,CUST97431,47,Express,Rural,No
ORD010307,PROD8418,CUST36787,13,Same-Day,Urban,No
ORD009450,PROD5491,CUST80994,21,Standard,Urban,No
ORD009083,PROD5270,CUST23244,1,Express,Urban,Yes
ORD011213,PROD4520,CUST92511,16,Express,Urban,No
ORD013935,PROD4239,CUST36001,4,Standard,Suburban,No
ORD006393,PROD6633,CUST88514,30,Same-Day,Rural,No
ORD008332,PROD7039,CUST58041,10,Express,Suburban,No
ORD012720,PROD1786,CUST21572,7,Standard,Rural,No
ORD006290,PROD9841,CUST93764,4,Express,Rural,Yes
ORD011381,PROD7987,CUST40606,46,Same-Day,Rural,No
ORD002661,PROD3740,CUST98378,43,Same-Day,Rural,No
ORD008789,PROD6833,CUST72237,26,Express,Urban,No
ORD004808,PROD3975,CUST90509,41,Same-Day,Urban,No
ORD011428,PROD9138,CUST94623,27,Standard,Rural,No
ORD004980,PROD6529,CUST65448,35,Standard,Urban,No
ORD003505,PROD6004,CUST75474,21,Express,Suburban,No
ORD005375,PROD4897,CUST82596,18,Express,Urban,No
ORD004216,PROD3608,CUST61734,8,Express,Rural,No
ORD004810,PROD5097,CUST22910,9,Same-Day,Rural,No
ORD010046,PROD7113,CUST95869,49,Express,Rural,No
ORD001633,PROD7655,CUST75003,34,Express,Rural,No
ORD008544,PROD3032,CUST90158,32,Standard,Rural,No
ORD003011,PROD4902,CUST50339,16,Standard,Suburban,No
ORD004902,PROD9289,CUST57764,16,Same-Day,Suburban,No
ORD012287,PROD2588,CUST10711,33,Same-Day,Suburban,Yes
ORD008701,PROD3716,CUST89441,44,Same-Day,Suburban,No
ORD006380,PROD3641,CUST31482,40,Standard,Urban,No
ORD004415,PROD4633,CUST75284,36,Standard,Urban,No
ORD008647,PROD8688,CUST63513,16,Express,Urban,No
ORD006669,PROD3025,CUST66365,46,Express,Rural,No
ORD001667,PROD2929,CUST20845,42,Standard,Suburban,No
ORD014505,PROD1516,CUST50009,34,Standard,Rural,No
ORD009950,PROD7230,CUST17889,41,Same-Day,Suburban,No
ORD004558,PROD1193,CUST67464,20,Standard,Urban,No
ORD007297,PROD8165,CUST88909,29,Same-Day,Urban,No
ORD014678,PROD5300,CUST89742,21,Standard,Rural,No
ORD012544,PROD4522,CUST59280,46,Standard,Urban,No
ORD001617,PROD2311,CUST62837,32,Express,Urban,No
ORD005875,PROD9687,CUST67991,16,Standard,Suburban,No
ORD001263,PROD7475,CUST38662,36,Same-Day,Suburban,No
ORD007612,PROD6739,CUST53842,7,Standard,Suburban,No
ORD001964,PROD4697,CUST93932,26,Express,Urban,Yes
ORD012533,PROD6224,CUST47730,16,Same-Day,Suburban,No
ORD009584,PROD8871,CUST79196,38,Standard,Urban,No
ORD008960,PROD4205,CUST97772,45,Same-Day,Suburban,No
ORD002621,PROD3194,CUST16642,11,Express,Urban,No
ORD002846,PROD9482,CUST51730,30,Standard,Suburban,No
ORD012229,PROD6212,CUST29175,11,Standard,Rural,No
ORD012955,PROD3157,CUST90164,6,Standard,Suburban,No
ORD006438,PROD1369,CUST49628,43,Same-Day,Suburban,No
ORD002072,PROD9653,CUST37284,33,Express,Urban,No
ORD002438,PROD7779,CUST97390,18,Express,Urban,No
ORD003342,PROD8204,CUST59120,20,Same-Day,Rural,No
ORD007030,PROD2087,CUST77351,37,Express,Urban,No
ORD001439,PROD3962,CUST16701,13,Standard,Suburban,No
ORD003674,PROD1790,CUST55731,42,Standard,Rural,No
ORD002330,PROD6807,CUST78572,38,Express,Rural,No
ORD008726,PROD7829,CUST37838,12,Standard,Rural,No
ORD006449,PROD1918,CUST55432,24,Same-Day,Urban,No
ORD010561,PROD6777,CUST29371,39,Same-Day,Suburban,No
ORD012200,PROD4139,CUST91140,30,Express,Suburban,No
ORD001411,PROD9624,CUST64607,38,Express,Rural,No
ORD002578,PROD9454,CUST83067,18,Standard,Suburban,No
ORD010883,PROD3302,CUST16165,45,Express,Urban,No
ORD002086,PROD2904,CUST26084,34,Standard,Suburban,No
ORD000701,PROD1893,CUST86035,34,Express,Suburban,No
ORD010455,PROD3467,CUST60671,17,Standard,Suburban,Yes
ORD005079,PROD2393,CUST27977,36,Same-Day,Suburban,No
ORD005614,PROD8629,CUST12246,7,Express,Rural,No
ORD003083,PROD2551,CUST75055,32,Express,Rural,No
ORD010012,PROD2596,CUST81905,40,Express,Rural,No
ORD004567,PROD5306,CUST92774,16,Same-Day,Suburban,No
ORD000208,PROD5073,CUST83413,33,Same-Day,Urban,No
ORD013177,PROD5153,CUST50150,24,Standard,Rural,No
ORD000140,PROD2832,CUST43537,20,Same-Day,Urban,No
ORD002001,PROD8444,CUST93377,44,Standard,Rural,No
ORD001413,PROD7937,CUST29512,45,Same-Day,Rural,No
ORD011288,PROD3735,CUST10529,13,Standard,Suburban,No
ORD013360,PROD8772,CUST44498,49,Standard,Rural,No
ORD006698,PROD2723,CUST87849,14,Standard,Rural,No
ORD003564,PROD6499,CUST42416,42,Standard,Urban,No
ORD001451,PROD4918,CUST23929,19,Express,Urban,No
ORD003081,PROD8408,CUST79085,38,Standard,Urban,No
ORD014893,PROD3758,CUST50368,20,Same-Day,Suburban,No
ORD009145,PROD6655,CUST88893,32,Same-Day,Urban,No
ORD011560,PROD2391,CUST77857,22,Same-Day,Suburban,No
ORD000687,PROD9595,CUST46815,24,Same-Day,Rural,Yes
ORD012899,PROD3364,CUST32433,17,Express,Suburban,No
ORD000558,PROD8449,CUST98435,8,Standard,Suburban,No
ORD002062,PROD7121,CUST33370,15,Express,Suburban,Yes
ORD005915,PROD2995,CUST26750,38,Express,Urban,No
ORD012323,PROD3822,CUST73424,34,Same-Day,Urban,No
ORD007447,PROD3115,CUST75377,8,Standard,Rural,No
ORD001227,PROD2503,CUST17402,43,Express,Suburban,No
ORD011042,PROD6679,CUST51434,27,Express,Urban,No
ORD004226,PROD5331,CUST51418,18,Standard,Rural,No
ORD001390,PROD1857,CUST14543,7,Express,Suburban,No
ORD008652,PROD1210,CUST17917,26,Same-Day,Suburban,No
ORD010965,PROD9316,CUST72784,36,Express,Rural,No
ORD008610,PROD5966,CUST91830,9,Same-Day,Rural,No
ORD010643,PROD4223,CUST72054,26,Standard,Urban,No
ORD005569,PROD9720,CUST79959,7,Standard,Suburban,No
ORD013034,PROD9838,CUST39250,19,Express,Urban,No
ORD013385,PROD1997,CUST98748,38,Same-Day,Rural,No
ORD000935,PROD2646,CUST62559,27,Same-Day,Suburban,No
ORD003362,PROD8803,CUST86435,28,Express,Urban,Yes
ORD006940,PROD8960,CUST10342,19,Express,Urban,No
ORD011290,PROD3168,CUST75557,5,Standard,Urban,No
ORD010422,PROD6957,CUST85731,11,Standard,Suburban,No
ORD005956,PROD8234,CUST16953,24,Express,Urban,No
ORD009938,PROD8802,CUST40628,23,Standard,Urban,No
ORD008201,PROD8282,CUST96333,10,Standard,Rural,No
ORD003204,PROD3320,CUST99682,31,Same-Day,Rural,No
ORD008933,PROD6528,CUST19401,8,Standard,Rural,No
ORD008953,PROD3253,CUST30137,13,Express,Suburban,Yes
ORD012506,PROD9567,CUST84277,45,Express,Rural,No
ORD009872,PROD3645,CUST61206,20,Same-Day,Rural,No
ORD003685,PROD1152,CUST73474,19,Standard,Urban,No
ORD012400,PROD3391,CUST12360,46,Same-Day,Suburban,No
ORD004577,PROD7866,CUST74512,9,Same-Day,Urban,No
ORD009941,PROD8447,CUST87354,45,Same-Day,Suburban,No
ORD002375,PROD4939,CUST77671,31,Standard,Rural,Yes
ORD002171,PROD3295,CUST37737,11,Same-Day,Suburban,No
ORD003445,PROD9462,CUST82292,43,Standard,Suburban,No
ORD014843,PROD2493,CUST48827,15,Same-Day,Rural,No
ORD007793,PROD9076,CUST16102,34,Same-Day,Rural,No
ORD008738,PROD2806,CUST35650,18,Same-Day,Suburban,No
ORD009759,PROD7941,CUST71132,15,Express,Urban,No
ORD002281,PROD3756,CUST99119,41,Express,Rural,No
ORD012190,PROD6534,CUST89722,29,Same-Day,Urban,No
ORD013831,PROD5140,CUST56158,20,Same-Day,Urban,No
ORD004691,PROD3150,CUST47865,6,Same-Day,Rural,No
ORD000748,PROD1043,CUST96587,8,Same-Day,Rural,No
ORD001761,PROD8912,CUST13236,15,Standard,Suburban,No
ORD007094,PROD4121,CUST58135,29,Express,Rural,No
ORD011107,PROD7247,CUST28301,32,Express,Urban,No
ORD012278,PROD1383,CUST44536,19,Same-Day,Rural,No
ORD002554,PROD2901,CUST40806,11,Same-Day,Suburban,No
ORD013475,PROD6267,CUST78726,10,Express,Urban,Yes
ORD000136,PROD1009,CUST52236,23,Standard,Suburban,No
ORD000073,PROD6313,CUST87753,3,Same-Day,Urban,No
ORD006776,PROD5965,CUST31646,6,Same-Day,Rural,No
ORD011638,PROD5393,CUST97879,19,Express,Urban,No
ORD002778,PROD6905,CUST68250,16,Express,Suburban,No
ORD009498,PROD9758,CUST96176,16,Same-Day,Rural,No
ORD011419,PROD3242,CUST20185,19,Standard,Rural,No
ORD011605,PROD1407,CUST52568,17,Standard,Suburban,No
ORD004103,PROD4602,CUST74403,48,Express,Urban,No
ORD013660,PROD7325,CUST91071,41,Standard,Suburban,No
ORD014033,PROD8971,CUST65715,35,Express,Suburban,No
ORD013881,PROD6220,CUST88376,45,Same-Day,Urban,No
ORD013246,PROD4683,CUST10267,4,Same-Day,Suburban,No
ORD011587,PROD2524,CUST86703,21,Standard,Urban,No
ORD013295,PROD6136,CUST61704,26,Same-Day,Urban,No
ORD007090,PROD9096,CUST39827,25,Same-Day,Rural,No
ORD005085,PROD8879,CUST88181,44,Standard,Suburban,No
ORD008839,PROD9858,CUST15749,5,Same-Day,Suburban,No
ORD013222,PROD4109,CUST29574,46,Same-Day,Suburban,No
ORD001239,PROD1861,CUST12398,38,Standard,Urban,No
ORD013946,PROD3661,CUST68490,11,Standard,Urban,No
ORD011244,PROD4949,CUST80244,8,Same-Day,Rural,No
ORD011945,PROD5273,CUST38285,6,Same-Day,Urban,No
ORD013243,PROD5815,CUST63361,11,Standard,Rural,No
ORD002324,PROD9591,CUST49900,2,Express,Suburban,No
ORD010201,PROD9781,CUST47732,13,Same-Day,Rural,No
ORD000267,PROD1651,CUST21746,4,Standard,Urban,No
ORD000444,PROD9445,CUST44080,14,Same-Day,Suburban,No
ORD000481,PROD9270,CUST27830,38,Standard,Suburban,No
ORD001812,PROD9281,CUST10634,15,Standard,Suburban,No
ORD000659,PROD2524,CUST97522,1,Same-Day,Suburban,No
ORD006145,PROD8424,CUST12528,22,Express,Urban,No
ORD011001,PROD7767,CUST64149,19,Same-Day,Urban,No
ORD000745,PROD3847,CUST45741,38,Same-Day,Urban,No
ORD002666,PROD1535,CUST62806,27,Standard,Suburban,No
ORD012595,PROD6033,CUST38071,25,Same-Day,Rural,No
ORD014164,PROD3030,CUST36297,34,Express,Suburban,Yes
ORD011817,PROD1549,CUST55818,1,Standard,Urban,No
ORD012626,PROD6166,CUST20752,33,Express,Urban,No
ORD001729,PROD3697,CUST80265,34,Express,Urban,No
ORD007314,PROD7961,CUST31568,18,Express,Suburban,No
ORD008272,PROD6129,CUST16268,29,Express,Rural,Yes
ORD014909,PROD8409,CUST79006,15,Same-Day,Urban,Yes
ORD005283,PROD1685,CUST65715,10,Express,Urban,No
ORD009995,PROD3369,CUST27337,18,Standard,Rural,No
ORD014281,PROD2846,CUST82533,47,Express,Urban,No
ORD006496,PROD5947,CUST26264,11,Standard,Suburban,No
ORD007276,PROD5398,CUST30266,44,Standard,Urban,No
ORD003507,PROD7943,CUST10031,6,Express,Rural,No
ORD008084,PROD4654,CUST59595,47,Standard,Rural,No
ORD000219,PROD2235,CUST35939,29,Standard,Urban,No
ORD002182,PROD7775,CUST25634,20,Standard,Rural,No
ORD002803,PROD3165,CUST68102,35,Same-Day,Urban,No
ORD000420,PROD5844,CUST71219,15,Standard,Urban,No
ORD008488,PROD9396,CUST39146,23,Same-Day,Urban,No
ORD004336,PROD8901,CUST49540,47,Express,Suburban,No
ORD010836,PROD1736,CUST55759,41,Express,Urban,No
ORD013192,PROD7575,CUST75402,37,Express,Rural,Yes
ORD000157,PROD7932,CUST11273,7,Standard,Rural,No
ORD001550,PROD7397,CUST65065,27,Express,Rural,No
ORD003952,PROD4892,CUST55823,5,Standard,Rural,No
ORD008106,PROD6896,CUST17693,27,Standard,Rural,No
ORD004779,PROD4046,CUST79359,38,Standard,Rural,No
ORD003576,PROD2929,CUST26594,37,Same-Day,Suburban,No
ORD003448,PROD9442,CUST41115,24,Express,Urban,No
ORD007995,PROD2065,CUST83950,21,Express,Suburban,No
ORD000074,PROD1916,CUST30495,36,Standard,Suburban,No
ORD014041,PROD2736,CUST79363,31,Express,Urban,No
ORD012157,PROD6318,CUST99258,5,Same-Day,Suburban,No
ORD009737,PROD5907,CUST14178,40,Standard,Rural,No
ORD004803,PROD5366,CUST68280,8,Standard,Suburban,No
ORD012486,PROD6840,CUST82981,15,Standard,Urban,No
ORD003210,PROD7481,CUST21863,35,Same-Day,Suburban,No
ORD002018,PROD5833,CUST94730,31,Standard,Urban,No
ORD003741,PROD2556,CUST78297,9,Express,Rural,No
ORD012197,PROD2298,CUST16505,22,Express,Rural,No
ORD006207,PROD2416,CUST91048,34,Same-Day,Rural,No
ORD011482,PROD5766,CUST36011,35,Express,Suburban,No
ORD013808,PROD1325,CUST82450,21,Standard,Urban,No
ORD000171,PROD6539,CUST64704,45,Express,Urban,Yes
ORD005269,PROD5421,CUST43633,37,Standard,Rural,No
ORD003606,PROD5481,CUST98965,42,Standard,Urban,Yes
ORD005068,PROD5747,CUST65829,27,Express,Rural,Yes
ORD003423,PROD5400,CUST15886,4,Standard,Suburban,No
ORD010573,PROD3320,CUST77512,38,Standard,Suburban,No
ORD011041,PROD1884,CUST92246,32,Standard,Suburban,No
ORD012172,PROD9084,CUST78520,12,Express,Urban,No
ORD014570,PROD4262,CUST74368,16,Express,Urban,No
ORD008810,PROD6901,CUST70358,12,Same-Day,Suburban,No
ORD006807,PROD7235,CUST64880,8,Express,Rural,No
ORD009715,PROD1431,CUST19883,7,Same-Day,Suburban,No
ORD013757,PROD2590,CUST27348,12,Express,Suburban,No
ORD013564,PROD3742,CUST30180,33,Express,Urban,No
ORD013089,PROD5513,CUST91795,9,Standard,Urban,No
ORD006683,PROD5646,CUST85115,7,Express,Suburban,No
ORD009627,PROD2939,CUST61349,24,Standard,Urban,No
ORD012332,PROD3270,CUST27685,1,Same-Day,Urban,No
ORD008784,PROD4925,CUST58364,36,Same-Day,Suburban,No
ORD011455,PROD7425,CUST68857,11,Same-Day,Suburban,Yes
ORD013984,PROD9013,CUST61422,48,Same-Day,Rural,No
ORD002806,PROD4751,CUST16781,19,Express,Suburban,No
ORD001979,PROD5706,CUST15143,45,Express,Rural,No
ORD006876,PROD9268,CUST53315,4,Standard,Rural,No
ORD001577,PROD4302,CUST40225,43,Standard,Rural,No
ORD014542,PROD1168,CUST86210,48,Express,Urban,No
ORD012543,PROD9886,CUST39384,38,Standard,Suburban,No
ORD005174,PROD8503,CUST65391,4,Express,Urban,No
ORD001790,PROD5061,CUST74537,17,Express,Urban,No
ORD012666,PROD5093,CUST62444,34,Standard,Suburban,No
ORD014123,PROD4277,CUST71854,37,Express,Rural,No
ORD004529,PROD1692,CUST32133,13,Same-Day,Rural,No
ORD014598,PROD7034,CUST70708,40,Standard,Rural,Yes
ORD010197,PROD5169,CUST17966,35,Express,Urban,No
ORD012714,PROD3298,CUST34740,10,Standard,Rural,No
ORD012183,PROD7107,CUST31119,47,Same-Day,Suburban,No
ORD006492,PROD7254,CUST56365,25,Same-Day,Urban,No
ORD011171,PROD6789,CUST56178,34,Standard,Rural,No
ORD003177,PROD1462,CUST22595,16,Same-Day,Suburban,Yes
ORD013833,PROD9411,CUST88329,32,Express,Suburban,Yes
ORD000884,PROD6654,CUST63902,36,Same-Day,Rural,No
ORD014424,PROD9834,CUST17466,8,Standard,Suburban,No
ORD012598,PROD6243,CUST10390,46,Same-Day,Suburban,No
ORD002749,PROD4568,CUST38508,6,Express,Suburban,No
ORD011705,PROD1091,CUST74307,15,Express,Rural,No
ORD006555,PROD5447,CUST18963,25,Express,Suburban,No
ORD001489,PROD9224,CUST42505,30,Standard,Rural,No
ORD013452,PROD2490,CUST18264,42,Standard,Rural,No
ORD005113,PROD1735,CUST70473,21,Express,Urban,No
ORD013172,PROD2618,CUST41888,23,Express,Urban,No
ORD006656,PROD4033,CUST46201,28,Express,Urban,No
ORD001005,PROD3153,CUST26335,22,Express,Suburban,No
ORD000238,PROD5345,CUST36527,1,Standard,Rural,No
ORD000344,PROD1653,CUST93078,32,Express,Suburban,No
ORD002196,PROD3444,CUST64308,9,Standard,Suburban,No
ORD009919,PROD6716,CUST59275,39,Standard,Suburban,No
ORD008641,PROD5640,CUST66166,2,Same-Day,Suburban,No
ORD010227,PROD7552,CUST50862,48,Same-Day,Rural,No
ORD014032,PROD4112,CUST85420,4,Same-Day,Urban,No
ORD010056,PROD2435,CUST40287,27,Standard,Suburban,No
ORD011389,PROD8281,CUST55443,3,Express,Rural,No
ORD013074,PROD7865,CUST19252,25,Standard,Suburban,No
ORD004240,PROD9542,CUST56879,45,Express,Urban,No
ORD009529,PROD7479,CUST74045,23,Same-Day,Urban,No
ORD000138,PROD9005,CUST40334,28,Express,Urban,No
ORD004700,PROD9856,CUST32777,26,Same-Day,Suburban,No
ORD001862,PROD8487,CUST50214,49,Same-Day,Rural,Yes
ORD005243,PROD3155,CUST58505,31,Same-Day,Urban,No
ORD009473,PROD1145,CUST32911,7,Same-Day,Suburban,No
ORD002139,PROD5888,CUST86755,25,Express,Rural,No
ORD003214,PROD6285,CUST40171,24,Standard,Rural,No
ORD000128,PROD5889,CUST10178,12,Standard,Suburban,No
ORD005605,PROD7421,CUST69569,30,Standard,Rural,No
ORD014616,PROD3253,CUST95923,21,Same-Day,Rural,No
ORD011404,PROD6494,CUST60322,28,Same-Day,Suburban,No
ORD009774,PROD8821,CUST83723,49,Express,Rural,Yes
ORD009235,PROD7449,CUST53454,6,Same-Day,Rural,No
ORD007067,PROD7182,CUST14461,16,Same-Day,Suburban,No
ORD002995,PROD5016,CUST89333,39,Express,Suburban,No
ORD005331,PROD4308,CUST60722,39,Same-Day,Rural,No
ORD001492,PROD7326,CUST47753,31,Express,Suburban,No
ORD000150,PROD9727,CUST57935,36,Same-Day,Rural,No
ORD014021,PROD3455,CUST91890,27,Express,Urban,No
ORD001053,PROD1742,CUST32208,46,Express,Suburban,Yes
ORD003439,PROD2462,CUST48259,27,Standard,Urban,Yes
ORD001689,PROD3852,CUST80435,27,Express,Rural,Yes
ORD013306,PROD8146,CUST60788,16,Express,Rural,No
ORD012903,PROD7177,CUST26969,5,Express,Rural,No
ORD002559,PROD8460,CUST23059,31,Same-Day,Suburban,No
ORD007302,PROD3093,CUST51922,7,Same-Day,Urban,No
ORD002976,PROD7568,CUST94444,8,Express,Suburban,Yes
ORD008809,PROD1272,CUST71976,31,Standard,Rural,No
ORD002649,PROD1157,CUST72431,45,Standard,Urban,Yes
ORD014399,PROD7082,CUST28011,11,Express,Urban,No
ORD011004,PROD1244,CUST27433,44,Same-Day,Urban,No
ORD009702,PROD3283,CUST94489,6,Same-Day,Rural,No
ORD009001,PROD9351,CUST58436,39,Same-Day,Suburban,No
ORD010055,PROD2625,CUST75504,11,Same-Day,Rural,No
ORD002719,PROD5543,CUST24927,43,Express,Urban,No
ORD010766,PROD4027,CUST30351,30,Standard,Rural,No
ORD007206,PROD3757,CUST18955,6,Same-Day,Suburban,No
ORD000396,PROD8149,CUST52865,46,Express,Urban,No
ORD002066,PROD9806,CUST31143,1,Standard,Suburban,No
ORD009254,PROD6808,CUST67018,40,Standard,Suburban,No
ORD004079,PROD8094,CUST77669,23,Express,Suburban,No
ORD005304,PROD5770,CUST21816,19,Same-Day,Rural,No
ORD010003,PROD6184,CUST86438,3,Same-Day,Rural,No
ORD009778,PROD3700,CUST79719,21,Standard,Urban,No
ORD004018,PROD4579,CUST26054,16,Same-Day,Suburban,No
ORD012814,PROD4254,CUST15341,38,Same-Day,Urban,No
ORD008047,PROD9866,CUST74259,37,Express,Rural,No
ORD001397,PROD5128,CUST44200,14,Same-Day,Rural,No
ORD014452,PROD7116,CUST34568,37,Express,Suburban,No
ORD000652,PROD7658,CUST53266,23,Express,Urban,Yes
ORD012603,PROD4445,CUST84706,16,Same-Day,Rural,No
ORD009438,PROD6690,CUST76180,21,Same-Day,Urban,No
ORD006423,PROD2914,CUST29880,19,Express,Urban,No
ORD010469,PROD4177,CUST44893,42,Express,Urban,No
ORD008554,PROD5859,CUST47811,15,Express,Urban,Yes
ORD012687,PROD4276,CUST75051,34,Express,Suburban,No
ORD011621,PROD2374,CUST53091,4,Standard,Suburban,No
ORD010064,PROD2633,CUST89919,5,Same-Day,Suburban,No
ORD001068,PROD7797,CUST71863,35,Standard,Urban,No
ORD007148,PROD9253,CUST30453,21,Express,Suburban,No
ORD006530,PROD3394,CUST91969,36,Standard,Rural,No
ORD005019,PROD6827,CUST31658,15,Express,Rural,No
ORD008994,PROD7018,CUST35781,11,Standard,Suburban,No
ORD014467,PROD2766,CUST57056,24,Express,Rural,No
ORD001569,PROD8612,CUST89635,20,Standard,Rural,No
ORD013330,PROD6415,CUST73461,27,Express,Rural,No
ORD011685,PROD9572,CUST50769,4,Standard,Rural,No
ORD007840,PROD9361,CUST16682,34,Express,Urban,No
ORD011652,PROD2269,CUST52184,2,Express,Rural,No
ORD009795,PROD2070,CUST65618,1,Same-Day,Suburban,No
ORD011274,PROD4245,CUST77709,43,Express,Rural,No
ORD001343,PROD8682,CUST76004,40,Standard,Suburban,No
ORD011459,PROD5840,CUST69619,1,Express,Rural,No
ORD004866,PROD3061,CUST78199,30,Express,Suburban,No
ORD003905,PROD3263,CUST80448,33,Standard,Rural,No
ORD008297,PROD3279,CUST54791,33,Express,Urban,Yes
ORD010792,PROD7380,CUST11369,28,Express,Urban,No
ORD004893,PROD9702,CUST89480,33,Standard,Urban,No
ORD004851,PROD8786,CUST41133,42,Same-Day,Suburban,No
ORD010361,PROD1860,CUST40182,39,Same-Day,Rural,Yes
ORD003884,PROD9689,CUST92985,30,Standard,Urban,Yes
ORD004588,PROD4863,CUST79217,8,Express,Urban,No
ORD008317,PROD1525,CUST88697,22,Same-Day,Suburban,Yes
ORD010075,PROD4204,CUST89832,34,Express,Urban,No
ORD011189,PROD7987,CUST77915,29,Standard,Rural,No
ORD002141,PROD9920,CUST82187,31,Standard,Suburban,No
ORD003455,PROD9589,CUST71458,21,Standard,Suburban,No
ORD014082,PROD4184,CUST74701,27,Standard,Rural,Yes
ORD001450,PROD9749,CUST62045,39,Same-Day,Urban,No
ORD001576,PROD5807,CUST25077,11,Same-Day,Urban,Yes
