order_id,product_id,product_category,seasonality_factor,day_of_week,holiday_event(yes/no),discount(%)
ORD010183,PROD3639,Furniture,Peak,Saturday,No,40
ORD005108,PROD3773,Furniture,Normal,Saturday,No,32
ORD003354,PROD4727,Clothing,Normal,Saturday,No,20
ORD005042,PROD6478,Pharmaceuticals,Normal,Saturday,No,7
ORD013122,PROD4953,Electronics,Normal,Saturday,No,29
ORD001000,PROD1645,Pharmaceuticals,Off-Peak,Saturday,No,39
ORD013557,PROD2888,Clothing,Off-Peak,Saturday,No,30
ORD004121,PROD4441,Electronics,Normal,Saturday,No,23
ORD000148,PROD8962,Pharmaceuticals,Peak,Saturday,Yes,30
ORD006754,PROD5809,Groceries,Peak,Saturday,No,8
ORD004013,PROD4495,Furniture,Peak,Saturday,No,41
ORD001721,PROD3114,Groceries,Off-Peak,Saturday,No,27
ORD007115,PROD7056,Pharmaceuticals,Peak,Saturday,No,18
ORD006464,PROD4533,Furniture,Festival,Saturday,Yes,38
ORD003827,PROD1291,Pharmaceuticals,Peak,Saturday,No,14
ORD014013,PROD3830,Electronics,Festival,Saturday,No,11
ORD004644,PROD2168,Groceries,Off-Peak,Saturday,No,13
ORD014147,PROD3418,Electronics,Normal,Saturday,No,29
ORD013392,PROD1206,Electronics,Normal,Saturday,No,23
ORD002038,PROD5374,Pharmaceuticals,Off-Peak,Saturday,Yes,20
ORD003432,PROD4734,Electronics,Off-Peak,Saturday,No,37
ORD005409,PROD5903,Electronics,Festival,Saturday,No,41
ORD004465,PROD9294,Groceries,Off-Peak,Saturday,No,44
ORD011125,PROD1202,Groceries,Normal,Saturday,Yes,11
ORD008669,PROD4182,Clothing,Off-Peak,Saturday,No,41
ORD004986,PROD6319,Furniture,Off-Peak,Saturday,No,41
ORD010316,PROD8565,Pharmaceuticals,Normal,Saturday,No,26
ORD008527,PROD7366,Groceries,Normal,Saturday,No,23
ORD005110,PROD8245,Groceries,Festival,Saturday,No,49
ORD011322,PROD6250,Groceries,Off-Peak,Saturday,No,1
ORD009029,PROD2922,Groceries,Festival,Saturday,No,4
ORD014351,PROD2410,Furniture,Festival,Saturday,No,16
ORD005455,PROD1745,Clothing,Peak,Saturday,Yes,47
ORD007199,PROD3425,Pharmaceuticals,Normal,Saturday,No,20
ORD007550,PROD1947,Pharmaceuticals,Peak,Saturday,No,32
ORD002207,PROD1944,Groceries,Peak,Saturday,No,38
ORD001471,PROD9452,Clothing,Off-Peak,Saturday,No,21
ORD012283,PROD9807,Groceries,Festival,Saturday,No,40
ORD006923,PROD1453,Groceries,Peak,Saturday,No,34
ORD012367,PROD9195,Electronics,Normal,Saturday,No,49
ORD004398,PROD3650,Pharmaceuticals,Off-Peak,Saturday,No,0
ORD002854,PROD7322,Groceries,Normal,Saturday,No,13
ORD013628,PROD9659,Groceries,Off-Peak,Saturday,No,10
ORD013915,PROD4444,Groceries,Off-Peak,Saturday,No,5
ORD005974,PROD1060,Electronics,Normal,Saturday,No,30
ORD014282,PROD1682,Clothing,Normal,Saturday,No,14
ORD001061,PROD3222,Electronics,Off-Peak,Saturday,No,46
ORD005716,PROD6885,Clothing,Off-Peak,Saturday,Yes,40
ORD009771,PROD4009,Furniture,Festival,Saturday,No,8
ORD005669,PROD4869,Groceries,Normal,Saturday,No,48
ORD006848,PROD6563,Clothing,Normal,Saturday,No,15
ORD001930,PROD5876,Furniture,Off-Peak,Saturday,No,40
ORD010229,PROD5097,Furniture,Normal,Saturday,No,40
ORD009893,PROD3113,Pharmaceuticals,Peak,Saturday,No,37
ORD013694,PROD4409,Pharmaceuticals,Normal,Saturday,No,49
ORD007035,PROD8426,Pharmaceuticals,Peak,Saturday,Yes,13
ORD013766,PROD6844,Clothing,Normal,Saturday,No,12
ORD014092,PROD9371,Electronics,Off-Peak,Saturday,No,14
ORD014307,PROD8501,Clothing,Festival,Saturday,No,46
ORD011647,PROD8913,Groceries,Normal,Saturday,No,12
ORD007283,PROD7979,Clothing,Off-Peak,Saturday,No,34
ORD004855,PROD5075,Groceries,Festival,Saturday,No,44
ORD011259,PROD9808,Pharmaceuticals,Normal,Saturday,No,25
ORD002603,PROD6993,Clothing,Festival,Sunday,No,16
ORD004583,PROD3947,Furniture,Peak,Sunday,Yes,3
ORD012810,PROD1806,Furniture,Normal,Sunday,No,40
ORD013445,PROD7623,Clothing,Peak,Sunday,No,17
ORD003183,PROD6063,Pharmaceuticals,Off-Peak,Sunday,No,16
ORD008232,PROD5528,Electronics,Off-Peak,Sunday,No,16
ORD014916,PROD9043,Clothing,Off-Peak,Sunday,No,13
ORD000415,PROD9308,Groceries,Off-Peak,Sunday,Yes,42
ORD008264,PROD4438,Pharmaceuticals,Peak,Sunday,Yes,45
ORD000545,PROD1441,Electronics,Off-Peak,Sunday,No,28
ORD009068,PROD1732,Pharmaceuticals,Festival,Sunday,No,0
ORD004217,PROD3935,Electronics,Off-Peak,Sunday,Yes,21
ORD012697,PROD3301,Groceries,Off-Peak,Sunday,No,15
ORD011636,PROD7660,Clothing,Off-Peak,Sunday,No,9
ORD002534,PROD1172,Pharmaceuticals,Peak,Sunday,Yes,27
ORD006011,PROD8175,Clothing,Normal,Sunday,No,49
ORD013679,PROD5214,Groceries,Normal,Sunday,No,48
ORD001336,PROD8601,Pharmaceuticals,Peak,Sunday,No,46
ORD007278,PROD2478,Clothing,Normal,Sunday,No,31
ORD010966,PROD4690,Pharmaceuticals,Normal,Sunday,No,24
ORD007229,PROD8540,Groceries,Festival,Sunday,No,38
ORD000622,PROD9817,Groceries,Festival,Sunday,No,25
ORD003879,PROD8493,Groceries,Normal,Sunday,No,13
ORD013130,PROD5123,Clothing,Off-Peak,Sunday,Yes,4
ORD011864,PROD5368,Pharmaceuticals,Normal,Sunday,No,24
ORD012629,PROD7968,Pharmaceuticals,Festival,Sunday,No,34
ORD013598,PROD1672,Groceries,Peak,Sunday,No,31
ORD012505,PROD8317,Pharmaceuticals,Festival,Sunday,No,43
ORD012802,PROD3249,Groceries,Normal,Sunday,Yes,17
ORD008766,PROD5359,Pharmaceuticals,Festival,Sunday,No,36
ORD000738,PROD2625,Clothing,Festival,Sunday,No,21
ORD009713,PROD3344,Clothing,Normal,Sunday,No,13
ORD009317,PROD3548,Clothing,Festival,Sunday,No,34
ORD003059,PROD6051,Clothing,Off-Peak,Sunday,No,21
ORD006748,PROD2578,Clothing,Normal,Sunday,No,37
ORD014382,PROD4847,Furniture,Peak,Sunday,No,38
ORD006369,PROD3430,Furniture,Normal,Sunday,No,5
ORD012749,PROD3493,Groceries,Peak,Sunday,No,38
ORD014978,PROD9748,Furniture,Normal,Sunday,No,35
ORD011099,PROD7358,Groceries,Off-Peak,Sunday,No,16
ORD003414,PROD7602,Pharmaceuticals,Festival,Sunday,No,41
ORD000278,PROD3144,Furniture,Festival,Sunday,No,32
ORD002355,PROD9653,Pharmaceuticals,Off-Peak,Sunday,No,27
ORD013650,PROD1056,Electronics,Normal,Sunday,No,12
ORD014459,PROD7684,Groceries,Festival,Sunday,Yes,35
ORD012156,PROD8319,Furniture,Off-Peak,Sunday,No,8
ORD002665,PROD5785,Clothing,Normal,Sunday,No,31
ORD012700,PROD6918,Furniture,Normal,Sunday,No,19
ORD011843,PROD8264,Clothing,Peak,Sunday,No,29
ORD006835,PROD8695,Pharmaceuticals,Peak,Sunday,No,6
ORD009149,PROD3090,Furniture,Normal,Sunday,No,44
ORD009996,PROD6304,Furniture,Normal,Sunday,No,20
ORD009391,PROD4473,Electronics,Off-Peak,Sunday,No,9
ORD005094,PROD5362,Electronics,Normal,Sunday,No,15
ORD001706,PROD7523,Groceries,Peak,Sunday,Yes,18
ORD014155,PROD8470,Groceries,Off-Peak,Sunday,No,18
ORD001430,PROD9317,Pharmaceuticals,Peak,Sunday,No,2
ORD007402,PROD5764,Groceries,Peak,Sunday,Yes,19
ORD008916,PROD9110,Groceries,Off-Peak,Sunday,No,24
ORD003533,PROD3456,Electronics,Normal,Sunday,No,33
ORD010479,PROD2788,Electronics,Normal,Sunday,No,10
ORD011694,PROD3217,Pharmaceuticals,Festival,Sunday,Yes,1
ORD007904,PROD9090,Electronics,Peak,Sunday,No,15
ORD014135,PROD1178,Clothing,Peak,Sunday,No,22
ORD008920,PROD6458,Furniture,Normal,Sunday,No,4
ORD011203,PROD1730,Electronics,Peak,Sunday,No,45
ORD003550,PROD4643,Groceries,Peak,Sunday,Yes,40
ORD009095,PROD5413,Groceries,Festival,Sunday,No,29
ORD010417,PROD3523,Pharmaceuticals,Off-Peak,Sunday,No,14
ORD009783,PROD5422,Electronics,Peak,Sunday,No,9
ORD007345,PROD9755,Groceries,Normal,Sunday,No,44
ORD011667,PROD9594,Furniture,Off-Peak,Sunday,No,2
ORD006073,PROD3841,Clothing,Normal,Sunday,No,39
ORD001443,PROD7731,Clothing,Peak,Sunday,No,12
ORD014853,PROD3713,Clothing,Off-Peak,Sunday,No,34
ORD010287,PROD4476,Electronics,Off-Peak,Sunday,No,10
ORD012880,PROD3480,Pharmaceuticals,Peak,Sunday,No,19
ORD013817,PROD5916,Furniture,Off-Peak,Sunday,No,31
ORD012639,PROD5492,Clothing,Off-Peak,Sunday,No,40
ORD013895,PROD2235,Furniture,Normal,Sunday,Yes,48
ORD003472,PROD3029,Furniture,Peak,Sunday,No,28
ORD000691,PROD5853,Electronics,Peak,Sunday,Yes,33
ORD004162,PROD1079,Furniture,Festival,Sunday,No,36
ORD002040,PROD5947,Clothing,Normal,Sunday,No,19
ORD010082,PROD1124,Electronics,Normal,Sunday,No,25
ORD000567,PROD1317,Groceries,Peak,Sunday,No,39
ORD009049,PROD3811,Clothing,Festival,Sunday,Yes,26
ORD003479,PROD8775,Furniture,Off-Peak,Sunday,Yes,27
ORD005551,PROD1067,Pharmaceuticals,Festival,Sunday,No,11
ORD008298,PROD3518,Furniture,Off-Peak,Sunday,No,27
ORD011972,PROD9958,Groceries,Off-Peak,Sunday,Yes,34
ORD013750,PROD8677,Pharmaceuticals,Festival,Sunday,No,36
ORD006493,PROD5742,Pharmaceuticals,Festival,Sunday,No,13
ORD013586,PROD4746,Groceries,Off-Peak,Sunday,No,35
ORD010604,PROD6685,Pharmaceuticals,Normal,Sunday,No,0
ORD013893,PROD4882,Groceries,Peak,Sunday,Yes,31
ORD011812,PROD7043,Furniture,Peak,Sunday,No,32
ORD010273,PROD3376,Pharmaceuticals,Festival,Sunday,Yes,49
ORD014757,PROD4349,Clothing,Peak,Sunday,No,37
ORD000775,PROD3037,Clothing,Normal,Sunday,No,24
ORD004218,PROD3395,Clothing,Festival,Sunday,No,29
ORD004671,PROD2565,Groceries,Normal,Sunday,No,41
ORD007249,PROD5180,Furniture,Festival,Sunday,No,2
ORD012705,PROD8673,Clothing,Festival,Sunday,No,29
ORD003945,PROD9866,Groceries,Off-Peak,Sunday,No,9
ORD006722,PROD6834,Pharmaceuticals,Off-Peak,Sunday,No,47
ORD004535,PROD9041,Pharmaceuticals,Peak,Sunday,Yes,36
ORD013277,PROD5318,Groceries,Festival,Sunday,No,47
ORD008089,PROD8876,Electronics,Normal,Sunday,No,10
ORD005475,PROD4178,Groceries,Peak,Sunday,No,11
ORD007896,PROD1324,Electronics,Peak,Sunday,No,12
ORD007168,PROD5312,Groceries,Normal,Sunday,Yes,5
ORD011113,PROD5495,Groceries,Normal,Sunday,Yes,16
ORD004937,PROD5193,Pharmaceuticals,Off-Peak,Sunday,No,36
ORD012217,PROD3969,Groceries,Off-Peak,Sunday,No,44
ORD011187,PROD7815,Groceries,Off-Peak,Sunday,No,37
ORD007566,PROD8244,Pharmaceuticals,Festival,Sunday,Yes,2
ORD006597,PROD4643,Electronics,Normal,Sunday,No,38
ORD003224,PROD7199,Furniture,Off-Peak,Sunday,Yes,30
ORD004809,PROD4148,Electronics,Peak,Sunday,No,49
ORD006789,PROD3560,Electronics,Festival,Sunday,No,31
ORD013910,PROD2502,Groceries,Festival,Sunday,Yes,10
ORD008210,PROD8391,Electronics,Off-Peak,Sunday,No,0
ORD007730,PROD1866,Electronics,Normal,Sunday,No,28
ORD008261,PROD7512,Pharmaceuticals,Peak,Sunday,No,32
ORD001895,PROD1517,Electronics,Normal,Sunday,No,31
ORD011968,PROD6865,Clothing,Festival,Sunday,Yes,6
ORD010533,PROD8763,Pharmaceuticals,Festival,Sunday,No,20
ORD001603,PROD9129,Groceries,Peak,Sunday,No,0
ORD006943,PROD2375,Pharmaceuticals,Festival,Sunday,No,3
ORD000306,PROD5333,Electronics,Off-Peak,Sunday,No,26
ORD002743,PROD2526,Electronics,Peak,Sunday,Yes,21
ORD012531,PROD9797,Clothing,Festival,Sunday,No,7
ORD005586,PROD3319,Furniture,Off-Peak,Sunday,No,7
ORD011946,PROD1515,Electronics,Festival,Sunday,Yes,11
ORD007537,PROD1162,Electronics,Festival,Sunday,No,40
ORD011138,PROD6877,Groceries,Normal,Sunday,No,41
ORD000651,PROD4954,Electronics,Off-Peak,Sunday,No,32
ORD006729,PROD8448,Furniture,Festival,Sunday,No,9
ORD010759,PROD9957,Furniture,Festival,Sunday,No,9
ORD000810,PROD3634,Furniture,Festival,Sunday,No,5
ORD003344,PROD5315,Electronics,Off-Peak,Sunday,No,28
ORD013435,PROD8338,Furniture,Normal,Sunday,Yes,13
ORD002361,PROD1762,Furniture,Festival,Sunday,No,42
ORD007007,PROD7438,Pharmaceuticals,Off-Peak,Sunday,No,35
ORD014387,PROD9004,Clothing,Peak,Sunday,No,39
ORD012840,PROD1264,Electronics,Normal,Sunday,No,32
ORD002656,PROD7703,Pharmaceuticals,Peak,Sunday,No,11
ORD010659,PROD3839,Groceries,Normal,Sunday,No,6
ORD014348,PROD3860,Furniture,Peak,Sunday,No,21
ORD009181,PROD4932,Groceries,Normal,Sunday,No,16
ORD005845,PROD7277,Groceries,Festival,Sunday,No,17
ORD011124,PROD5104,Furniture,Peak,Sunday,No,48
ORD006556,PROD6939,Pharmaceuticals,Festival,Monday,No,24
ORD004354,PROD5170,Furniture,Peak,Monday,No,45
ORD005438,PROD3125,Pharmaceuticals,Festival,Monday,No,14
ORD009595,PROD9906,Furniture,Festival,Monday,Yes,49
ORD011412,PROD2645,Clothing,Normal,Monday,No,19
ORD006618,PROD8685,Clothing,Festival,Monday,No,26
ORD009454,PROD1996,Clothing,Off-Peak,Monday,No,18
ORD013492,PROD1458,Pharmaceuticals,Off-Peak,Monday,No,29
ORD011912,PROD5469,Groceries,Off-Peak,Monday,No,11
ORD014966,PROD9977,Electronics,Peak,Monday,No,18
ORD010352,PROD6289,Clothing,Off-Peak,Monday,No,21
ORD013208,PROD4050,Furniture,Normal,Monday,No,10
ORD010690,PROD8557,Furniture,Festival,Monday,Yes,35
ORD000516,PROD7812,Furniture,Off-Peak,Monday,No,5
ORD009661,PROD2481,Groceries,Festival,Monday,No,17
ORD003561,PROD3096,Pharmaceuticals,Normal,Monday,No,19
ORD010290,PROD2686,Electronics,Peak,Monday,No,49
ORD014518,PROD1447,Pharmaceuticals,Off-Peak,Monday,Yes,11
ORD004625,PROD6752,Clothing,Peak,Monday,No,4
ORD008274,PROD8025,Pharmaceuticals,Peak,Monday,No,19
ORD008415,PROD7244,Clothing,Off-Peak,Monday,No,22
ORD006219,PROD6362,Pharmaceuticals,Normal,Monday,Yes,16
ORD010723,PROD9369,Groceries,Normal,Monday,No,27
ORD014294,PROD5134,Pharmaceuticals,Normal,Monday,Yes,39
ORD008280,PROD7139,Furniture,Normal,Monday,Yes,49
ORD011986,PROD5918,Electronics,Peak,Monday,Yes,15
ORD005530,PROD9290,Clothing,Peak,Monday,No,26
ORD012518,PROD2496,Electronics,Off-Peak,Monday,No,18
ORD014004,PROD1401,Furniture,Festival,Monday,Yes,10
ORD009852,PROD8059,Pharmaceuticals,Off-Peak,Monday,No,26
ORD014682,PROD1703,Pharmaceuticals,Peak,Monday,Yes,27
ORD013875,PROD9008,Electronics,Peak,Monday,No,28
ORD014358,PROD2036,Furniture,Normal,Monday,No,5
ORD010900,PROD2100,Groceries,Festival,Monday,No,3
ORD013787,PROD7712,Pharmaceuticals,Normal,Monday,No,14
ORD011513,PROD9843,Electronics,Peak,Monday,No,49
ORD006033,PROD2936,Furniture,Off-Peak,Monday,No,47
ORD000044,PROD2291,Electronics,Off-Peak,Monday,No,2
ORD012512,PROD4741,Pharmaceuticals,Normal,Monday,Yes,10
ORD013151,PROD2766,Pharmaceuticals,Off-Peak,Monday,No,2
ORD007935,PROD1849,Clothing,Peak,Monday,Yes,43
ORD004316,PROD2127,Furniture,Off-Peak,Monday,No,42
ORD010823,PROD2117,Groceries,Off-Peak,Monday,No,29
ORD012325,PROD7280,Furniture,Normal,Monday,No,19
ORD001747,PROD3804,Clothing,Peak,Monday,Yes,43
ORD007554,PROD7586,Pharmaceuticals,Peak,Monday,No,49
ORD006477,PROD8776,Groceries,Festival,Monday,Yes,5
ORD012952,PROD9518,Furniture,Festival,Monday,No,34
ORD001454,PROD4178,Clothing,Peak,Monday,No,37
ORD004510,PROD3994,Groceries,Festival,Monday,No,43
ORD001233,PROD6585,Groceries,Festival,Monday,Yes,20
ORD005463,PROD2111,Electronics,Festival,Monday,No,6
ORD004737,PROD8052,Clothing,Off-Peak,Monday,No,49
ORD000654,PROD4937,Clothing,Off-Peak,Monday,No,42
ORD012102,PROD7291,Groceries,Peak,Monday,No,44
ORD003988,PROD8640,Furniture,Festival,Monday,No,7
ORD010785,PROD7830,Electronics,Peak,Monday,No,39
ORD007621,PROD9461,Pharmaceuticals,Festival,Monday,No,15
ORD006817,PROD4844,Furniture,Festival,Monday,Yes,38
ORD013533,PROD3321,Furniture,Festival,Monday,No,37
ORD006362,PROD3813,Clothing,Peak,Monday,No,9
ORD006582,PROD2909,Clothing,Off-Peak,Monday,No,27
ORD002184,PROD5508,Furniture,Festival,Monday,No,30
ORD006279,PROD6989,Electronics,Festival,Monday,No,46
ORD003493,PROD4387,Pharmaceuticals,Normal,Monday,No,15
ORD002953,PROD1753,Furniture,Off-Peak,Monday,No,33
ORD001770,PROD7809,Electronics,Festival,Monday,No,26
ORD001149,PROD6277,Pharmaceuticals,Peak,Monday,No,30
ORD001335,PROD9095,Clothing,Normal,Monday,Yes,32
ORD003368,PROD9467,Pharmaceuticals,Peak,Monday,No,14
ORD011363,PROD4795,Groceries,Off-Peak,Monday,No,19
ORD013638,PROD9487,Clothing,Normal,Monday,No,24
ORD011214,PROD7206,Pharmaceuticals,Off-Peak,Monday,No,6
ORD010232,PROD5605,Clothing,Festival,Monday,No,31
ORD005345,PROD9383,Pharmaceuticals,Peak,Monday,No,34
ORD008804,PROD9436,Pharmaceuticals,Festival,Monday,Yes,4
ORD013006,PROD4721,Clothing,Peak,Monday,Yes,13
ORD011787,PROD5104,Pharmaceuticals,Off-Peak,Monday,Yes,6
ORD004231,PROD9485,Clothing,Normal,Monday,No,0
ORD001933,PROD9011,Pharmaceuticals,Off-Peak,Monday,No,14
ORD008098,PROD2208,Clothing,Festival,Monday,Yes,24
ORD013424,PROD3955,Groceries,Off-Peak,Monday,No,5
ORD014401,PROD3387,Electronics,Peak,Monday,No,20
ORD002793,PROD2276,Furniture,Off-Peak,Monday,No,40
ORD009770,PROD7427,Furniture,Peak,Monday,Yes,23
ORD007525,PROD7909,Clothing,Peak,Monday,No,44
ORD007666,PROD7694,Pharmaceuticals,Normal,Monday,No,35
ORD013088,PROD3333,Furniture,Peak,Monday,Yes,36
ORD008074,PROD5909,Electronics,Normal,Monday,No,9
ORD014288,PROD4511,Furniture,Off-Peak,Monday,No,38
ORD011410,PROD1628,Groceries,Peak,Monday,No,26
ORD014487,PROD2098,Electronics,Normal,Monday,No,40
ORD014557,PROD9466,Furniture,Peak,Monday,No,12
ORD014971,PROD1281,Clothing,Festival,Monday,No,0
ORD009754,PROD8443,Clothing,Normal,Monday,No,42
ORD011323,PROD8185,Groceries,Peak,Monday,No,22
ORD003929,PROD9564,Furniture,Normal,Monday,No,44
ORD001269,PROD3248,Groceries,Normal,Monday,No,5
ORD004894,PROD3539,Furniture,Peak,Monday,No,5
ORD001838,PROD2204,Groceries,Festival,Monday,No,45
ORD007219,PROD1425,Clothing,Normal,Monday,Yes,24
ORD010849,PROD7292,Electronics,Off-Peak,Monday,No,8
ORD007287,PROD6599,Clothing,Normal,Monday,No,10
ORD002160,PROD1550,Furniture,Normal,Monday,No,27
ORD006172,PROD4615,Groceries,Peak,Monday,No,1
ORD012045,PROD3187,Electronics,Off-Peak,Monday,No,31
ORD010605,PROD5725,Pharmaceuticals,Off-Peak,Monday,No,15
ORD002822,PROD8210,Clothing,Off-Peak,Monday,No,23
ORD005736,PROD7835,Electronics,Peak,Monday,No,11
ORD004455,PROD6693,Electronics,Peak,Monday,No,35
ORD011607,PROD4802,Clothing,Festival,Monday,No,4
ORD005601,PROD7284,Pharmaceuticals,Off-Peak,Monday,No,35
ORD000105,PROD7916,Groceries,Off-Peak,Monday,No,33
ORD004425,PROD9099,Clothing,Off-Peak,Monday,No,9
ORD007061,PROD4254,Electronics,Off-Peak,Monday,No,28
ORD013112,PROD8643,Clothing,Normal,Monday,No,49
ORD005708,PROD7622,Pharmaceuticals,Peak,Monday,No,7
ORD012314,PROD8363,Clothing,Festival,Monday,No,4
ORD005045,PROD7824,Pharmaceuticals,Festival,Monday,Yes,35
ORD004284,PROD1367,Pharmaceuticals,Festival,Monday,No,25
ORD002299,PROD3474,Furniture,Festival,Monday,No,40
ORD006299,PROD7929,Clothing,Festival,Monday,No,26
ORD000066,PROD9751,Electronics,Festival,Monday,No,20
ORD003322,PROD5781,Furniture,Off-Peak,Monday,No,36
ORD012208,PROD8748,Pharmaceuticals,Normal,Monday,No,14
ORD000695,PROD5952,Clothing,Off-Peak,Monday,No,21
ORD013198,PROD6763,Clothing,Normal,Monday,No,18
ORD013592,PROD4960,Pharmaceuticals,Festival,Monday,No,4
ORD003776,PROD8914,Pharmaceuticals,Peak,Monday,No,20
ORD014880,PROD9584,Electronics,Normal,Monday,No,39
ORD002922,PROD3735,Furniture,Festival,Monday,No,23
ORD004245,PROD7171,Clothing,Peak,Monday,No,5
ORD003295,PROD2659,Pharmaceuticals,Normal,Monday,No,3
ORD000895,PROD1715,Electronics,Off-Peak,Monday,No,11
ORD000877,PROD5634,Pharmaceuticals,Off-Peak,Monday,No,47
ORD014074,PROD4431,Groceries,Normal,Monday,No,13
ORD000407,PROD4228,Clothing,Off-Peak,Monday,No,29
ORD003811,PROD1824,Groceries,Normal,Monday,No,39
ORD013315,PROD2044,Electronics,Peak,Monday,No,37
ORD014736,PROD4732,Electronics,Off-Peak,Monday,No,15
ORD014111,PROD5040,Groceries,Peak,Monday,No,11
ORD007453,PROD7815,Groceries,Off-Peak,Monday,No,42
ORD008569,PROD5726,Electronics,Festival,Monday,Yes,30
ORD004655,PROD8289,Groceries,Festival,Monday,Yes,44
ORD008769,PROD2586,Pharmaceuticals,Festival,Monday,No,21
ORD004609,PROD3676,Groceries,Normal,Monday,No,34
ORD003557,PROD3967,Pharmaceuticals,Normal,Monday,No,26
ORD014360,PROD4530,Clothing,Peak,Monday,No,47
ORD010879,PROD1397,Electronics,Normal,Monday,No,8
ORD000811,PROD6403,Clothing,Off-Peak,Monday,No,26
ORD009104,PROD7208,Pharmaceuticals,Normal,Monday,No,1
ORD000947,PROD3385,Groceries,Festival,Monday,No,37
ORD004059,PROD9810,Clothing,Festival,Monday,No,14
ORD012147,PROD5852,Groceries,Peak,Monday,Yes,4
ORD012494,PROD1538,Groceries,Festival,Monday,No,20
ORD003719,PROD2809,Groceries,Peak,Monday,No,3
ORD011208,PROD4464,Furniture,Festival,Monday,No,3
ORD003883,PROD1071,Groceries,Off-Peak,Monday,No,17
ORD011137,PROD1606,Electronics,Off-Peak,Monday,No,19
ORD012878,PROD3861,Clothing,Festival,Monday,No,17
ORD007096,PROD5717,Pharmaceuticals,Festival,Monday,No,19
ORD008939,PROD2176,Pharmaceuticals,Peak,Monday,No,33
ORD013922,PROD8799,Furniture,Festival,Tuesday,Yes,35
ORD002761,PROD1793,Pharmaceuticals,Peak,Tuesday,No,42
ORD000648,PROD9464,Electronics,Off-Peak,Tuesday,No,45
ORD000318,PROD5114,Pharmaceuticals,Festival,Tuesday,No,40
ORD006330,PROD9131,Groceries,Normal,Tuesday,No,30
ORD008644,PROD2178,Pharmaceuticals,Off-Peak,Tuesday,Yes,41
ORD006671,PROD2807,Groceries,Festival,Tuesday,No,43
ORD007237,PROD6323,Electronics,Peak,Tuesday,No,36
ORD003220,PROD3854,Furniture,Peak,Tuesday,No,7
ORD004484,PROD8896,Pharmaceuticals,Normal,Tuesday,No,49
ORD008183,PROD1599,Groceries,Normal,Tuesday,No,32
ORD013791,PROD5086,Groceries,Festival,Tuesday,No,48
ORD012006,PROD2481,Groceries,Off-Peak,Tuesday,No,44
ORD000826,PROD9889,Clothing,Off-Peak,Tuesday,No,1
ORD012099,PROD6226,Pharmaceuticals,Festival,Tuesday,No,21
ORD014321,PROD1000,Pharmaceuticals,Off-Peak,Tuesday,Yes,29
ORD001486,PROD7797,Pharmaceuticals,Normal,Tuesday,No,35
ORD006239,PROD1203,Groceries,Normal,Tuesday,No,31
ORD007306,PROD8007,Furniture,Normal,Tuesday,No,32
ORD000266,PROD5033,Pharmaceuticals,Peak,Tuesday,No,36
ORD014851,PROD4965,Clothing,Normal,Tuesday,No,21
ORD012739,PROD3592,Furniture,Off-Peak,Tuesday,No,5
ORD005338,PROD2494,Electronics,Peak,Tuesday,No,37
ORD009209,PROD9577,Clothing,Off-Peak,Tuesday,Yes,29
ORD006515,PROD5541,Groceries,Peak,Tuesday,Yes,9
ORD006202,PROD4602,Furniture,Off-Peak,Tuesday,No,20
ORD011778,PROD9694,Electronics,Festival,Tuesday,No,28
ORD000313,PROD6617,Furniture,Festival,Tuesday,No,10
ORD010389,PROD8908,Clothing,Off-Peak,Tuesday,Yes,45
ORD013737,PROD3954,Groceries,Normal,Tuesday,No,34
ORD004371,PROD6175,Furniture,Peak,Tuesday,No,44
ORD012731,PROD9061,Groceries,Festival,Tuesday,Yes,39
ORD006459,PROD6651,Groceries,Normal,Tuesday,No,0
ORD000290,PROD5345,Electronics,Normal,Tuesday,Yes,35
ORD002848,PROD4090,Pharmaceuticals,Normal,Tuesday,No,35
ORD014580,PROD3992,Clothing,Off-Peak,Tuesday,No,1
ORD001555,PROD5155,Groceries,Peak,Tuesday,No,4
