order_id,product_id,weather_condition,temperature,traffic_level,fuel_price_index,economic_conditions
ORD002182,PROD7775,Sunny,21,Moderate,108.91,Stable
ORD002803,PROD3165,Rainy,34,Low,116.08,Inflation
ORD000420,PROD5844,Rainy,12,High,119.82,Stable
ORD008488,PROD9396,Sunny,26,Low,100.04,Recession
ORD004336,PROD8901,Sunny,22,Severe,112.19,Recession
ORD010836,PROD1736,Rainy,26,Severe,112.56,Recession
ORD013192,PROD7575,Stormy,31,Severe,104.67,Recession
ORD000157,PROD7932,Stormy,37,Low,101.15,Recession
ORD001550,PROD7397,Cloudy,35,Severe,110.04,Stable
ORD003952,PROD4892,Sunny,13,Severe,99.77,Inflation
ORD008106,PROD6896,Sunny,14,Moderate,100.66,Recession
ORD004779,PROD4046,Rainy,18,Low,101.39,Stable
ORD003576,PROD2929,Sunny,16,Severe,112.14,Recession
ORD003448,PROD9442,Sunny,36,Severe,108.1,Inflation
ORD007995,PROD2065,Rainy,11,Low,96.36,Recession
ORD000074,PROD1916,Rainy,12,Low,97.93,Inflation
ORD014041,PROD2736,Stormy,39,Severe,91.4,Stable
ORD012157,PROD6318,Stormy,12,Severe,113.35,Stable
ORD009737,PROD5907,Rainy,26,High,114.72,Stable
ORD004803,PROD5366,Cloudy,33,Low,114.87,Recession
ORD012486,PROD6840,Sunny,31,High,119.64,Inflation
ORD003210,PROD7481,Sunny,35,Severe,99.73,Recession
ORD002018,PROD5833,Stormy,19,Moderate,99.66,Recession
ORD003741,PROD2556,Cloudy,19,Moderate,91.37,Recession
ORD012197,PROD2298,Cloudy,13,Low,90.68,Recession
ORD006207,PROD2416,Sunny,16,Severe,101.48,Inflation
ORD011482,PROD5766,Stormy,35,Severe,118.46,Inflation
ORD013808,PROD1325,Sunny,31,High,95.23,Inflation
ORD000171,PROD6539,Cloudy,22,Low,119.77,Inflation
ORD005269,PROD5421,Stormy,14,Low,99.59,Recession
ORD003606,PROD5481,Cloudy,24,Low,110.28,Inflation
ORD005068,PROD5747,Rainy,31,Moderate,94.73,Inflation
ORD003423,PROD5400,Sunny,36,Moderate,90.65,Recession
ORD010573,PROD3320,Sunny,16,Severe,107.44,Recession
ORD011041,PROD1884,Rainy,34,High,95.16,Inflation
ORD012172,PROD9084,Sunny,20,High,108.63,Inflation
ORD014570,PROD4262,Stormy,12,Low,110.44,Stable
ORD008810,PROD6901,Stormy,36,Severe,111.75,Inflation
ORD006807,PROD7235,Rainy,17,High,111.17,Recession
ORD009715,PROD1431,Sunny,16,Severe,102.31,Inflation
ORD013757,PROD2590,Stormy,27,Moderate,118.48,Recession
ORD013564,PROD3742,Stormy,17,Moderate,114.89,Recession
ORD013089,PROD5513,Sunny,10,High,116.5,Stable
ORD006683,PROD5646,Rainy,27,Low,116.24,Stable
ORD009627,PROD2939,Rainy,24,Moderate,113.21,Inflation
ORD012332,PROD3270,Stormy,15,Severe,118.79,Recession
ORD008784,PROD4925,Sunny,10,Low,94.97,Inflation
ORD011455,PROD7425,Stormy,26,Low,96.89,Inflation
ORD013984,PROD9013,Sunny,20,Low,113.67,Inflation
ORD002806,PROD4751,Sunny,27,Severe,103.31,Recession
ORD001979,PROD5706,Stormy,17,High,93.6,Stable
ORD006876,PROD9268,Cloudy,25,High,105.65,Recession
ORD001577,PROD4302,Stormy,10,Low,119.53,Recession
ORD014542,PROD1168,Sunny,17,Moderate,114.68,Inflation
ORD012543,PROD9886,Cloudy,19,Severe,102.89,Inflation
ORD005174,PROD8503,Cloudy,18,Moderate,105.12,Inflation
ORD001790,PROD5061,Stormy,39,High,95.54,Recession
ORD012666,PROD5093,Cloudy,26,Moderate,95.7,Inflation
ORD014123,PROD4277,Cloudy,27,Low,93.84,Recession
ORD004529,PROD1692,Stormy,18,High,110.09,Stable
ORD014598,PROD7034,Sunny,36,High,99.37,Inflation
ORD010197,PROD5169,Stormy,28,Moderate,112.02,Stable
ORD012714,PROD3298,Rainy,34,High,115.94,Recession
ORD012183,PROD7107,Cloudy,13,Moderate,98.93,Stable
ORD006492,PROD7254,Cloudy,12,High,110.24,Recession
ORD011171,PROD6789,Sunny,21,Low,113.79,Recession
ORD003177,PROD1462,Sunny,12,Moderate,116.4,Stable
ORD013833,PROD9411,Rainy,28,Moderate,116.96,Inflation
ORD000884,PROD6654,Sunny,28,High,114.9,Inflation
ORD014424,PROD9834,Stormy,36,Low,92.59,Stable
ORD012598,PROD6243,Stormy,38,High,108.22,Stable
ORD002749,PROD4568,Rainy,31,Low,96.04,Inflation
ORD011705,PROD1091,Stormy,38,High,97.86,Inflation
ORD006555,PROD5447,Stormy,24,Low,110.61,Stable
ORD001489,PROD9224,Cloudy,13,Low,96.25,Stable
ORD013452,PROD2490,Cloudy,25,High,119.97,Stable
ORD005113,PROD1735,Cloudy,25,High,107.75,Stable
ORD013172,PROD2618,Rainy,11,Moderate,92.17,Recession
ORD006656,PROD4033,Sunny,35,High,106.93,Recession
ORD001005,PROD3153,Sunny,21,Low,104.27,Inflation
ORD000238,PROD5345,Rainy,33,High,98.0,Inflation
ORD000344,PROD1653,Sunny,32,Low,106.15,Recession
ORD002196,PROD3444,Sunny,33,Severe,94.77,Recession
ORD009919,PROD6716,Cloudy,15,High,110.06,Recession
ORD008641,PROD5640,Stormy,24,Low,105.35,Inflation
ORD010227,PROD7552,Rainy,39,Severe,91.9,Stable
ORD014032,PROD4112,Sunny,37,Moderate,114.59,Inflation
ORD010056,PROD2435,Cloudy,39,Moderate,107.3,Recession
ORD011389,PROD8281,Sunny,14,Severe,98.17,Recession
ORD013074,PROD7865,Sunny,26,High,103.91,Inflation
ORD004240,PROD9542,Stormy,36,Low,110.59,Inflation
ORD009529,PROD7479,Cloudy,34,Low,90.32,Recession
ORD000138,PROD9005,Sunny,14,Low,93.34,Stable
ORD004700,PROD9856,Stormy,22,Moderate,104.54,Stable
ORD001862,PROD8487,Sunny,27,Low,97.28,Stable
ORD005243,PROD3155,Sunny,18,Low,100.5,Stable
ORD009473,PROD1145,Sunny,34,Severe,114.8,Inflation
ORD002139,PROD5888,Stormy,33,Low,117.42,Recession
ORD003214,PROD6285,Rainy,10,Moderate,90.44,Recession
ORD000128,PROD5889,Stormy,23,Moderate,110.04,Recession
ORD005605,PROD7421,Sunny,33,High,113.84,Stable
ORD014616,PROD3253,Sunny,32,Moderate,107.04,Inflation
ORD011404,PROD6494,Cloudy,20,Low,107.17,Inflation
ORD009774,PROD8821,Cloudy,10,Severe,98.85,Inflation
ORD009235,PROD7449,Sunny,28,Moderate,105.86,Inflation
ORD007067,PROD7182,Cloudy,12,Severe,91.53,Stable
ORD002995,PROD5016,Cloudy,34,High,103.36,Stable
ORD005331,PROD4308,Sunny,39,Low,96.58,Inflation
ORD001492,PROD7326,Cloudy,31,High,119.24,Inflation
ORD000150,PROD9727,Cloudy,30,Low,97.44,Stable
ORD014021,PROD3455,Stormy,38,Moderate,101.78,Stable
ORD001053,PROD1742,Sunny,20,Moderate,116.11,Inflation
ORD003439,PROD2462,Stormy,30,Severe,98.92,Recession
ORD001689,PROD3852,Rainy,30,Moderate,92.57,Stable
ORD013306,PROD8146,Rainy,37,Severe,111.27,Recession
ORD012903,PROD7177,Rainy,13,Severe,91.67,Stable
ORD002559,PROD8460,Stormy,29,High,103.02,Inflation
ORD007302,PROD3093,Rainy,28,Moderate,98.69,Inflation
ORD002976,PROD7568,Sunny,13,Moderate,117.92,Recession
ORD008809,PROD1272,Stormy,38,Severe,110.64,Stable
ORD002649,PROD1157,Stormy,10,Severe,93.63,Stable
ORD014399,PROD7082,Sunny,16,Low,109.54,Inflation
ORD011004,PROD1244,Cloudy,25,Moderate,98.54,Recession
ORD009702,PROD3283,Sunny,16,High,93.52,Inflation
ORD009001,PROD9351,Rainy,16,Moderate,91.62,Stable
ORD010055,PROD2625,Rainy,17,High,104.5,Recession
ORD002719,PROD5543,Rainy,32,Moderate,107.12,Stable
ORD010766,PROD4027,Cloudy,22,Severe,91.15,Recession
ORD007206,PROD3757,Rainy,13,Moderate,111.87,Inflation
ORD000396,PROD8149,Cloudy,16,Low,106.26,Stable
ORD002066,PROD9806,Cloudy,10,High,119.37,Inflation
ORD009254,PROD6808,Cloudy,32,Severe,95.47,Stable
ORD004079,PROD8094,Rainy,21,Moderate,109.27,Stable
ORD005304,PROD5770,Stormy,25,Moderate,104.49,Stable
ORD010003,PROD6184,Sunny,19,Severe,119.3,Inflation
ORD009778,PROD3700,Sunny,18,Moderate,113.22,Inflation
ORD004018,PROD4579,Sunny,19,High,115.63,Recession
ORD012814,PROD4254,Sunny,35,Moderate,112.12,Recession
ORD008047,PROD9866,Stormy,30,High,92.97,Inflation
ORD001397,PROD5128,Cloudy,16,Moderate,113.51,Recession
ORD014452,PROD7116,Rainy,33,Low,106.23,Inflation
ORD000652,PROD7658,Stormy,35,High,102.4,Inflation
ORD012603,PROD4445,Sunny,35,Severe,98.74,Inflation
ORD009438,PROD6690,Sunny,12,Moderate,97.51,Recession
ORD006423,PROD2914,Cloudy,16,Low,101.69,Recession
ORD010469,PROD4177,Stormy,34,High,115.23,Recession
ORD008554,PROD5859,Cloudy,13,Severe,99.74,Recession
ORD012687,PROD4276,Sunny,10,Moderate,93.11,Inflation
ORD011621,PROD2374,Stormy,21,High,108.48,Recession
ORD010064,PROD2633,Stormy,18,Moderate,103.26,Inflation
ORD001068,PROD7797,Stormy,28,Severe,105.36,Recession
ORD007148,PROD9253,Cloudy,33,Low,94.56,Stable
ORD006530,PROD3394,Stormy,10,High,94.12,Inflation
ORD005019,PROD6827,Cloudy,25,Severe,94.4,Inflation
ORD008994,PROD7018,Stormy,20,Moderate,104.88,Inflation
ORD014467,PROD2766,Stormy,34,Moderate,95.86,Inflation
ORD001569,PROD8612,Rainy,18,Moderate,112.87,Stable
ORD013330,PROD6415,Rainy,26,Low,97.57,Stable
ORD011685,PROD9572,Sunny,15,Moderate,104.05,Recession
ORD007840,PROD9361,Cloudy,10,Severe,110.86,Stable
ORD011652,PROD2269,Cloudy,34,Severe,106.35,Recession
ORD009795,PROD2070,Stormy,39,Low,109.14,Recession
ORD011274,PROD4245,Sunny,33,Severe,113.51,Inflation
ORD001343,PROD8682,Sunny,30,Moderate,114.26,Recession
ORD011459,PROD5840,Cloudy,23,Moderate,115.75,Stable
ORD004866,PROD3061,Stormy,21,High,116.86,Recession
ORD003905,PROD3263,Sunny,10,Severe,119.38,Inflation
ORD008297,PROD3279,Cloudy,20,Low,112.46,Inflation
ORD010792,PROD7380,Stormy,29,Low,92.67,Inflation
ORD004893,PROD9702,Sunny,15,Low,90.15,Recession
ORD004851,PROD8786,Sunny,13,High,90.01,Stable
ORD010361,PROD1860,Rainy,37,Low,92.9,Inflation
ORD003884,PROD9689,Cloudy,32,Severe,93.54,Inflation
ORD004588,PROD4863,Stormy,17,Moderate,108.35,Inflation
ORD008317,PROD1525,Stormy,23,High,102.67,Stable
ORD010075,PROD4204,Sunny,33,Moderate,90.57,Inflation
ORD011189,PROD7987,Sunny,38,High,94.47,Stable
ORD002141,PROD9920,Rainy,21,Low,115.67,Recession
ORD003455,PROD9589,Stormy,34,High,92.81,Recession
ORD014082,PROD4184,Rainy,23,High,102.34,Recession
ORD001450,PROD9749,Cloudy,38,Severe,93.2,Inflation
ORD001576,PROD5807,Stormy,12,Low,99.3,Inflation
ORD004975,PROD2705,Cloudy,11,High,118.57,Stable
ORD007837,PROD7228,Sunny,38,Severe,108.86,Stable
ORD007087,PROD9615,Stormy,20,High,115.8,Inflation
ORD008690,PROD5053,Rainy,18,Low,113.49,Stable
ORD002005,PROD3198,Rainy,10,Severe,103.49,Stable
ORD007236,PROD8423,Rainy,23,Low,104.04,Stable
ORD000561,PROD7211,Cloudy,13,Severe,117.8,Stable
ORD006697,PROD9055,Rainy,16,Moderate,98.94,Stable
ORD000102,PROD2796,Cloudy,33,High,109.67,Recession
ORD004175,PROD6004,Sunny,22,Severe,101.97,Recession
ORD011000,PROD4721,Rainy,38,High,116.83,Stable
ORD000597,PROD2245,Sunny,17,Low,98.03,Inflation
ORD014659,PROD4508,Rainy,38,Severe,115.61,Stable
ORD003977,PROD2955,Stormy,32,Low,113.76,Stable
ORD012752,PROD3976,Stormy,21,Severe,118.27,Stable
ORD012092,PROD8617,Rainy,27,High,90.59,Inflation
ORD014390,PROD5694,Rainy,16,Moderate,93.08,Inflation
ORD005934,PROD5543,Rainy,15,Severe,99.49,Inflation
ORD001745,PROD3762,Cloudy,14,Moderate,117.45,Inflation
ORD003809,PROD6421,Sunny,38,High,115.55,Recession
ORD014352,PROD4847,Rainy,33,Low,118.56,Recession
ORD012475,PROD1233,Rainy,12,Moderate,119.73,Stable
ORD000050,PROD4733,Sunny,27,Low,109.04,Recession
ORD007826,PROD8401,Rainy,29,High,92.78,Inflation
ORD006513,PROD1466,Cloudy,31,Severe,105.23,Stable
ORD011024,PROD5099,Stormy,39,Low,97.4,Recession
ORD000098,PROD9348,Rainy,31,High,119.5,Recession
ORD008191,PROD6013,Sunny,30,Severe,98.42,Stable
ORD012017,PROD3819,Stormy,32,Severe,93.36,Inflation
ORD011102,PROD8594,Cloudy,19,High,110.83,Inflation
ORD008901,PROD5863,Rainy,15,High,90.48,Recession
ORD007686,PROD5999,Cloudy,21,High,105.09,Recession
ORD010523,PROD8775,Cloudy,39,Moderate,110.96,Stable
ORD004449,PROD9482,Sunny,30,Low,117.59,Inflation
ORD013091,PROD1176,Cloudy,19,Moderate,115.3,Recession
ORD012022,PROD4869,Sunny,31,Low,115.68,Inflation
ORD009249,PROD2755,Cloudy,38,Severe,106.91,Recession
ORD007112,PROD4858,Sunny,29,Moderate,105.13,Recession
ORD012247,PROD6237,Cloudy,19,Severe,107.2,Stable
ORD006969,PROD3363,Sunny,29,High,100.8,Inflation
ORD008793,PROD8486,Sunny,15,High,98.14,Stable
ORD008967,PROD3756,Rainy,39,Moderate,97.79,Inflation
ORD005320,PROD2854,Stormy,10,Low,102.28,Recession
ORD000274,PROD6147,Sunny,38,High,111.36,Recession
ORD004139,PROD2103,Stormy,33,Low,111.87,Stable
ORD007361,PROD3049,Cloudy,36,Severe,103.39,Stable
ORD010978,PROD1296,Stormy,24,Low,115.73,Stable
ORD005007,PROD1107,Cloudy,16,Moderate,100.06,Inflation
ORD001404,PROD7421,Rainy,16,High,96.59,Inflation
ORD003749,PROD5395,Rainy,35,Low,94.69,Inflation
ORD008236,PROD2168,Cloudy,37,Moderate,103.1,Stable
ORD012151,PROD3928,Sunny,12,Low,92.22,Inflation
ORD013622,PROD6503,Stormy,37,Moderate,93.41,Inflation
ORD002151,PROD4088,Rainy,16,Moderate,115.63,Stable
ORD003793,PROD5072,Sunny,26,Severe,114.53,Inflation
ORD001584,PROD7524,Stormy,13,Low,99.68,Inflation
ORD014161,PROD3105,Cloudy,25,Low,102.44,Recession
ORD002198,PROD7167,Sunny,33,Severe,102.09,Recession
ORD012631,PROD7834,Stormy,13,Severe,110.87,Stable
ORD011937,PROD9253,Sunny,19,High,110.75,Recession
ORD011505,PROD7714,Sunny,21,Severe,112.42,Recession
ORD014695,PROD3576,Rainy,17,Moderate,110.33,Stable
ORD003708,PROD3627,Stormy,27,Low,101.17,Inflation
ORD005354,PROD3369,Rainy,38,High,96.29,Inflation
ORD008758,PROD6605,Rainy,13,Moderate,111.75,Inflation
ORD008411,PROD8572,Sunny,22,Severe,101.49,Stable
ORD003653,PROD4087,Stormy,16,Low,118.93,Stable
ORD000387,PROD2889,Stormy,36,High,104.47,Inflation
ORD008964,PROD3418,Cloudy,15,Severe,101.73,Recession
ORD003498,PROD1145,Rainy,32,Moderate,112.72,Inflation
ORD011645,PROD6272,Cloudy,12,Severe,113.92,Recession
ORD003137,PROD9614,Sunny,28,Moderate,119.33,Recession
ORD003125,PROD5026,Stormy,21,High,94.12,Stable
ORD013860,PROD7226,Cloudy,15,Moderate,98.33,Stable
ORD010218,PROD8890,Cloudy,32,High,94.08,Recession
ORD013926,PROD8687,Stormy,19,Moderate,116.33,Inflation
ORD006581,PROD2251,Cloudy,28,Severe,96.79,Inflation
ORD003855,PROD9973,Sunny,21,High,90.81,Inflation
ORD008753,PROD2404,Sunny,29,Low,117.99,Stable
ORD005291,PROD2791,Cloudy,14,Severe,106.01,Stable
ORD014886,PROD7355,Rainy,37,Severe,92.8,Inflation
ORD007434,PROD6556,Cloudy,12,Severe,92.08,Recession
ORD002264,PROD3390,Cloudy,35,High,118.6,Recession
ORD014157,PROD4240,Cloudy,37,Severe,102.21,Inflation
ORD008399,PROD7041,Sunny,14,Low,103.89,Recession
ORD008140,PROD3366,Stormy,19,Low,107.29,Stable
ORD006038,PROD3440,Stormy,36,Low,104.91,Recession
ORD007723,PROD3713,Cloudy,32,High,90.97,Recession
ORD012352,PROD8736,Stormy,27,High,93.66,Recession
ORD004317,PROD4765,Rainy,36,Low,102.06,Inflation
ORD007411,PROD9655,Stormy,37,Severe,119.35,Inflation
ORD009424,PROD2616,Sunny,12,Moderate,91.62,Stable
ORD002030,PROD8822,Stormy,21,Low,116.86,Recession
ORD005648,PROD2752,Cloudy,34,Severe,96.99,Inflation
ORD001802,PROD3610,Cloudy,11,Moderate,110.35,Inflation
ORD000247,PROD1958,Sunny,27,Low,104.23,Recession
ORD002777,PROD2529,Rainy,14,Moderate,93.26,Inflation
ORD001395,PROD7333,Sunny,17,Moderate,101.98,Inflation
ORD005242,PROD2749,Stormy,13,Moderate,108.43,Stable
ORD007547,PROD7443,Cloudy,21,High,104.37,Stable
ORD010192,PROD8928,Cloudy,25,Low,101.94,Recession
ORD010559,PROD8516,Rainy,35,High,117.74,Inflation
ORD008341,PROD3115,Stormy,30,Low,102.66,Stable
ORD007398,PROD2682,Rainy,29,Low,118.26,Stable
ORD011976,PROD8478,Sunny,27,Severe,108.45,Stable
ORD012450,PROD4467,Stormy,24,Severe,101.77,Stable
ORD006119,PROD2925,Cloudy,11,High,107.3,Recession
ORD003831,PROD1587,Rainy,14,Low,93.88,Recession
ORD001040,PROD7086,Cloudy,23,Severe,102.05,Inflation
ORD000422,PROD4143,Cloudy,19,Moderate,118.7,Recession
ORD011031,PROD5959,Sunny,37,Severe,113.96,Inflation
ORD006859,PROD5344,Stormy,39,Severe,107.41,Inflation
ORD011216,PROD3458,Stormy,39,Low,101.82,Inflation
ORD003068,PROD6370,Cloudy,22,Moderate,113.23,Recession
ORD003049,PROD3693,Cloudy,17,Low,112.4,Stable
ORD001505,PROD3273,Cloudy,25,Moderate,90.91,Stable
ORD010708,PROD8582,Rainy,22,Moderate,118.42,Recession
ORD009599,PROD2684,Rainy,13,Severe,112.35,Recession
ORD013892,PROD3523,Rainy,19,Moderate,113.8,Recession
ORD005505,PROD3719,Sunny,16,High,93.98,Inflation
ORD010665,PROD3223,Rainy,30,Moderate,96.78,Recession
ORD008868,PROD4662,Sunny,15,Low,118.41,Stable
ORD011861,PROD4161,Rainy,35,Moderate,103.9,Inflation
ORD013351,PROD9109,Sunny,32,Low,102.52,Recession
ORD012650,PROD6336,Sunny,19,Low,92.71,Inflation
ORD009648,PROD1035,Stormy,36,Moderate,111.93,Inflation
ORD002883,PROD7939,Sunny,14,Moderate,104.12,Stable
ORD000636,PROD1470,Sunny,30,High,96.93,Recession
ORD011492,PROD7412,Sunny,32,High,117.26,Stable
ORD007265,PROD6080,Rainy,22,Moderate,116.27,Recession
ORD009927,PROD2775,Rainy,10,Moderate,92.38,Recession
ORD002601,PROD9796,Cloudy,18,High,99.62,Recession
ORD000730,PROD9561,Sunny,13,Severe,102.13,Stable
ORD004817,PROD5049,Sunny,19,Low,91.38,Recession
ORD006120,PROD9686,Sunny,28,Severe,104.44,Recession
ORD009758,PROD4724,Stormy,32,Low,118.31,Stable
ORD014038,PROD8984,Stormy,24,Low,90.75,Stable
ORD012638,PROD8485,Cloudy,29,Moderate,108.13,Stable
ORD011629,PROD5129,Cloudy,29,High,105.89,Stable
ORD011831,PROD9938,Stormy,38,Severe,99.47,Recession
ORD005284,PROD7232,Stormy,24,Moderate,101.15,Recession
ORD000081,PROD4456,Sunny,29,Severe,103.52,Stable
ORD002425,PROD8061,Stormy,25,Severe,98.85,Stable
ORD000248,PROD9883,Sunny,20,High,96.65,Recession
ORD014058,PROD8028,Stormy,23,High,97.21,Stable
ORD006409,PROD1070,Stormy,26,Moderate,117.18,Inflation
ORD000394,PROD6663,Sunny,34,Low,105.35,Recession
ORD007098,PROD7259,Rainy,18,Low,105.98,Stable
ORD013850,PROD2314,Sunny,32,Moderate,102.8,Stable
ORD008044,PROD9407,Rainy,31,Moderate,90.2,Inflation
ORD003658,PROD4675,Rainy,39,Severe,108.84,Recession
ORD001680,PROD8292,Stormy,35,Low,100.52,Inflation
ORD000060,PROD7065,Rainy,19,Severe,95.33,Stable
ORD000870,PROD2143,Sunny,27,Severe,101.76,Stable
ORD005265,PROD4707,Sunny,18,High,116.58,Recession
ORD006959,PROD9133,Cloudy,23,Moderate,115.97,Inflation
ORD002477,PROD3230,Stormy,12,Severe,103.88,Recession
ORD007186,PROD5263,Rainy,18,Low,110.43,Inflation
ORD014071,PROD7062,Rainy,18,Low,103.72,Stable
ORD014062,PROD5618,Cloudy,18,Low,90.99,Inflation
ORD003171,PROD6813,Cloudy,35,Severe,105.59,Inflation
ORD000340,PROD3088,Sunny,10,Severe,90.59,Inflation
ORD008307,PROD4085,Sunny,15,Moderate,115.55,Inflation
ORD009945,PROD8699,Sunny,36,Severe,94.52,Recession
ORD008706,PROD9735,Stormy,20,Moderate,90.9,Recession
ORD007993,PROD7183,Cloudy,36,Low,96.29,Stable
ORD001791,PROD3308,Stormy,20,High,116.96,Inflation
ORD000241,PROD7930,Sunny,33,Moderate,117.6,Stable
ORD009219,PROD9118,Cloudy,24,Severe,101.03,Inflation
ORD004311,PROD9369,Stormy,32,High,110.94,Inflation
ORD012539,PROD2366,Cloudy,20,Moderate,99.98,Stable
ORD003403,PROD5687,Stormy,35,Moderate,106.24,Stable
ORD000118,PROD5808,Cloudy,33,Moderate,92.03,Inflation
ORD008864,PROD7176,Sunny,38,Moderate,92.73,Recession
ORD004331,PROD1639,Rainy,29,Moderate,105.91,Inflation
ORD014156,PROD5521,Cloudy,19,Severe,111.24,Inflation
ORD000035,PROD2584,Stormy,37,Low,91.46,Inflation
ORD000484,PROD8305,Sunny,32,Severe,101.0,Stable
ORD008988,PROD7150,Stormy,30,Low,113.89,Inflation
ORD001356,PROD7041,Rainy,17,Low,104.39,Stable
ORD003331,PROD2493,Cloudy,10,Low,116.0,Stable
ORD013770,PROD6039,Sunny,17,Severe,109.98,Stable
ORD002373,PROD5903,Cloudy,25,Moderate,96.88,Inflation
ORD005087,PROD8993,Stormy,29,Moderate,109.94,Inflation
ORD010617,PROD5722,Stormy,27,Low,119.79,Recession
ORD002663,PROD1505,Cloudy,17,High,110.19,Recession
ORD001341,PROD8205,Sunny,34,Low,98.36,Recession
ORD008316,PROD3910,Stormy,31,High,108.43,Inflation
ORD013121,PROD6940,Sunny,19,Severe,100.17,Stable
ORD010852,PROD2014,Rainy,21,High,99.87,Recession
ORD003886,PROD8091,Sunny,20,Moderate,98.95,Inflation
ORD003317,PROD4271,Sunny,15,High,103.66,Inflation
ORD014625,PROD7116,Cloudy,12,High,119.71,Inflation
ORD010699,PROD7113,Stormy,19,Moderate,115.59,Stable
ORD006584,PROD1284,Cloudy,35,Low,101.38,Inflation
ORD006243,PROD6872,Rainy,25,High,115.06,Inflation
ORD007952,PROD8354,Cloudy,35,High,109.14,Stable
ORD006417,PROD8243,Cloudy,39,Moderate,101.92,Recession
ORD007744,PROD2386,Sunny,32,Low,117.78,Stable
ORD000995,PROD4588,Stormy,24,High,115.82,Stable
ORD007631,PROD2018,Rainy,11,Low,99.27,Recession
ORD007972,PROD8077,Stormy,10,Severe,112.51,Recession
ORD014844,PROD5419,Cloudy,17,Low,103.72,Stable
ORD001148,PROD2323,Stormy,28,Low,96.73,Stable
ORD001418,PROD6060,Cloudy,25,Moderate,99.81,Stable
ORD000189,PROD3167,Sunny,19,High,108.31,Inflation
ORD013643,PROD7068,Rainy,14,Moderate,105.59,Recession
ORD001176,PROD6120,Rainy,21,Low,119.21,Stable
ORD007582,PROD9383,Cloudy,36,Moderate,95.55,Stable
ORD005153,PROD8617,Sunny,35,High,101.34,Inflation
ORD002597,PROD4371,Stormy,27,Low,104.49,Inflation
ORD011807,PROD4193,Sunny,11,Severe,103.5,Inflation
ORD012162,PROD1599,Rainy,21,Severe,107.7,Recession
ORD012743,PROD4127,Stormy,23,High,105.74,Stable
ORD002762,PROD1752,Sunny,24,High,91.48,Inflation
ORD000418,PROD6344,Cloudy,18,High,95.49,Recession
ORD009123,PROD1161,Cloudy,38,High,106.73,Stable
ORD007089,PROD8433,Cloudy,29,Low,98.1,Stable
ORD006890,PROD9457,Cloudy,18,Severe,93.8,Stable
ORD010840,PROD2581,Rainy,31,Moderate,107.61,Recession
ORD013974,PROD6922,Rainy,10,Low,93.53,Recession
ORD011981,PROD5138,Sunny,39,Moderate,108.94,Recession
ORD009170,PROD8008,Cloudy,25,Moderate,101.37,Recession
ORD002465,PROD8501,Cloudy,26,Severe,98.33,Inflation
ORD001674,PROD4279,Rainy,12,Low,113.08,Recession
ORD012292,PROD5740,Cloudy,26,Moderate,112.71,Inflation
ORD007716,PROD7478,Rainy,16,Moderate,114.15,Inflation
ORD012220,PROD1082,Sunny,14,Low,94.8,Recession
ORD004448,PROD4281,Stormy,24,Severe,106.79,Recession
ORD007113,PROD8388,Rainy,34,Low,97.93,Inflation
ORD007762,PROD2627,Stormy,35,Low,117.66,Inflation
ORD001722,PROD8088,Rainy,23,Moderate,94.99,Inflation
ORD014607,PROD2096,Cloudy,22,Low,119.54,Stable
ORD013080,PROD4707,Stormy,28,Low,104.51,Recession
ORD008938,PROD7407,Stormy,26,Low,96.12,Inflation
ORD011105,PROD5261,Sunny,24,Moderate,98.7,Inflation
ORD014806,PROD6920,Stormy,29,High,116.94,Inflation
ORD007567,PROD6656,Rainy,34,Moderate,113.3,Recession
ORD012869,PROD1638,Rainy,38,Moderate,101.38,Stable
ORD001029,PROD6992,Rainy,39,Low,115.25,Inflation
ORD009772,PROD2264,Stormy,31,Moderate,105.12,Stable
ORD014273,PROD5675,Sunny,31,High,115.87,Stable
ORD005943,PROD8218,Rainy,23,High,113.28,Recession
ORD003267,PROD2661,Cloudy,26,Severe,112.41,Inflation
ORD009182,PROD2534,Cloudy,29,Moderate,113.04,Inflation
